Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Ephrin Signaling R-HSA-3928664	2/18	6.072009e-02	3.882104e-01	0	0	5.462808e+00	1.530395e+01	FYN;RNASE1
Reactome_2022	Metabolism Of Angiotensinogen To Angiotensins R-HSA-2022377	2/18	6.072009e-02	3.882104e-01	0	0	5.462808e+00	1.530395e+01	GZMH;CES1
Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002	10/254	6.154053e-02	3.902570e-01	0	0	1.802438e+00	5.025305e+00	PRKCH;GNG2;LCK;DGKA;HABP4;ITPR3;FYN;RNASE1;RASGRP1;F5
Reactome_2022	Signaling By GPCR R-HSA-372790	22/689	6.280002e-02	3.950324e-01	0	0	1.458690e+00	4.037362e+00	P2RY10;PRKCH;ARHGEF37;GPR68;DGKA;GPR65;ITPR3;ECE1;RASGRP1;TIAM1;PPP3CC;XK;GNG2;CCL5;CAMK4;NMU;XCL2;S1PR1;XCL1;CCL2;CCR7;PTGDR
Reactome_2022	Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	3/41	6.399280e-02	3.993151e-01	0	0	3.454036e+00	9.495092e+00	IGLL5;APOE;JCHAIN
Reactome_2022	Cardiac Conduction R-HSA-5576891	6/126	6.483346e-02	4.013500e-01	0	0	2.193115e+00	6.000217e+00	KCNH2;TRPC1;ITPR3;ATP1B2;RYR3;CES1
Reactome_2022	Other Semaphorin Interactions R-HSA-416700	2/19	6.688307e-02	4.044093e-01	0	0	5.141203e+00	1.390597e+01	ITGA1;PLXNA4
Reactome_2022	RHO GTPases Activate CIT R-HSA-5625900	2/19	6.688307e-02	4.044093e-01	0	0	5.141203e+00	1.390597e+01	RNASE1;MYH10
Reactome_2022	Signaling By KIT In Disease R-HSA-9669938	2/19	6.688307e-02	4.044093e-01	0	0	5.141203e+00	1.390597e+01	LCK;FYN
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	3/42	6.781412e-02	4.068847e-01	0	0	3.365298e+00	9.055967e+00	LEF1;TCF7;BCL9L
Reactome_2022	Host Interactions Of HIV Factors R-HSA-162909	6/130	7.302410e-02	4.327990e-01	0	0	2.121933e+00	5.553025e+00	CD8B;LCK;CD28;FYN;CD247;RNASE1
Reactome_2022	Signal Transduction By L1 R-HSA-445144	2/20	7.324291e-02	4.327990e-01	0	0	4.855332e+00	1.269171e+01	NCAM1;RNASE1
Reactome_2022	Muscle Contraction R-HSA-397014	8/196	7.530676e-02	4.358608e-01	0	0	1.868384e+00	4.831988e+00	KCNH2;TRPC1;TPM1;ITGA1;ITPR3;ATP1B2;RYR3;CES1
Reactome_2022	Peptide Ligand-Binding Receptors R-HSA-375276	8/196	7.530676e-02	4.358608e-01	0	0	1.868384e+00	4.831988e+00	XK;CCL5;NMU;XCL2;XCL1;CCL2;CCR7;ECE1
Reactome_2022	Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	4/71	7.543744e-02	4.358608e-01	0	0	2.613986e+00	6.755721e+00	APOC1;APOE;LDLRAP1;PCSK5
Reactome_2022	Initial Triggering Of Complement R-HSA-166663	2/21	7.978770e-02	4.450371e-01	0	0	4.599553e+00	1.162944e+01	IGLL5;GZMM
Reactome_2022	Interleukin-37 Signaling R-HSA-9008059	2/21	7.978770e-02	4.450371e-01	0	0	4.599553e+00	1.162944e+01	PTPN4;IL18R1
Reactome_2022	PCNA-Dependent Long Patch Base Excision Repair R-HSA-5651801	2/21	7.978770e-02	4.450371e-01	0	0	4.599553e+00	1.162944e+01	POLE2;LRIG1
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	2/21	7.978770e-02	4.450371e-01	0	0	4.599553e+00	1.162944e+01	DPP4;SEC11C
Reactome_2022	Interleukin-10 Signaling R-HSA-6783783	3/45	7.987845e-02	4.450371e-01	0	0	3.124439e+00	7.896237e+00	CSF1;CCL5;CCL2
Reactome_2022	Membrane Trafficking R-HSA-199991	19/599	8.353760e-02	4.621229e-01	0	0	1.445265e+00	3.587809e+00	DENND2D;TFRC;RAB39B;REXO2;RNASE1;ANK1;F5;RAB30;CTTN;TBC1D4;BIN1;DNAJC6;KIF5C;MYO6;MAN1C1;KIF21A;LDLRAP1;IL7R;OPTN
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	11/306	8.553644e-02	4.698480e-01	0	0	1.639316e+00	4.030771e+00	PRR5;TNRC6C;LCK;TRAT1;CAMK4;CD28;FLT3LG;ITPR3;FYN;ICOS;RNASE1
Reactome_2022	Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231	6/136	8.636754e-02	4.710957e-01	0	0	2.023372e+00	4.955528e+00	KIF5C;DOCK9;KIF21A;GATA3;RNASE1;GATA1
Reactome_2022	Post-translational Protein Phosphorylation R-HSA-8957275	5/106	9.051813e-02	4.903065e-01	0	0	2.168629e+00	5.209492e+00	CSF1;MGAT4A;APOE;LTBP1;F5
Reactome_2022	Miscellaneous Transport And Binding Events R-HSA-5223345	2/23	9.338671e-02	5.023561e-01	0	0	4.161074e+00	9.865932e+00	ANKH;ADD2
Reactome_2022	Ion Channel Transport R-HSA-983712	7/175	1.000944e-01	5.086229e-01	0	0	1.827206e+00	4.205574e+00	ATP7B;CLCN4;ATP8B2;TRPC1;ATP1B2;MCOLN2;RYR3
Reactome_2022	Incretin Synthesis, Secretion, And Inactivation R-HSA-400508	2/24	1.004192e-01	5.086229e-01	0	0	3.971731e+00	9.128632e+00	DPP4;SEC11C
Reactome_2022	Interleukin-6 Family Signaling R-HSA-6783589	2/24	1.004192e-01	5.086229e-01	0	0	3.971731e+00	9.128632e+00	SOCS3;IL6ST
Reactome_2022	Other Interleukin Signaling R-HSA-449836	2/24	1.004192e-01	5.086229e-01	0	0	3.971731e+00	9.128632e+00	IL32;CSF1
Reactome_2022	Sema4D In Semaphorin Signaling R-HSA-400685	2/24	1.004192e-01	5.086229e-01	0	0	3.971731e+00	9.128632e+00	RNASE1;MYH10
Reactome_2022	Clathrin-mediated Endocytosis R-HSA-8856828	6/142	1.009591e-01	5.086229e-01	0	0	1.933508e+00	4.433610e+00	TFRC;CTTN;BIN1;DNAJC6;IL7R;LDLRAP1
Reactome_2022	Leishmania Infection R-HSA-9658195	9/247	1.057678e-01	5.086229e-01	0	0	1.659826e+00	3.728815e+00	CYFIP2;NCKAP1;IGLL5;GNG2;ITPR3;FYN;CD247;RNASE1;PTGDR
Reactome_2022	Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148	3/51	1.065186e-01	5.086229e-01	0	0	2.733044e+00	6.120475e+00	TBC1D4;REXO2;RNASE1
Reactome_2022	Fructose Catabolism R-HSA-70350	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	ALDH1A1
Reactome_2022	IRF3 Mediated Activation Of Type 1 IFN R-HSA-1606341	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	ZBP1
Reactome_2022	N-glycan Trimming And Elongation In cis-Golgi R-HSA-964739	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	MAN1C1
Reactome_2022	Reelin Signaling Pathway R-HSA-8866376	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	FYN
Reactome_2022	SARS-CoV-2 Targets PDZ Proteins In Cell-Cell Junction R-HSA-9705677	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	PATJ
Reactome_2022	Signaling To P38 Via RIT And RIN R-HSA-187706	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	BCL11B
Reactome_2022	Synthesis Of GDP-mannose R-HSA-446205	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	PMM1
Reactome_2022	VLDL Clearance R-HSA-8964046	1/5	1.073318e-01	5.086229e-01	0	0	1.090792e+01	2.434464e+01	APOC1
Reactome_2022	Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397	2/25	1.075933e-01	5.086229e-01	0	0	3.798852e+00	8.469149e+00	POLE2;LRIG1
Reactome_2022	Interleukin-7 Signaling R-HSA-1266695	2/25	1.075933e-01	5.086229e-01	0	0	3.798852e+00	8.469149e+00	IL7;IL7R
Reactome_2022	Resolution Of AP Sites Via Multiple-Nucleotide Patch Replacement Pathway R-HSA-110373	2/25	1.075933e-01	5.086229e-01	0	0	3.798852e+00	8.469149e+00	POLE2;LRIG1
Reactome_2022	TRP Channels R-HSA-3295583	2/25	1.075933e-01	5.086229e-01	0	0	3.798852e+00	8.469149e+00	TRPC1;MCOLN2
Reactome_2022	Nervous System Development R-HSA-9675108	17/545	1.090104e-01	5.122175e-01	0	0	1.417785e+00	3.142253e+00	EPHA4;TRPC1;ITGA1;RGMB;RNASE1;ANK1;NELL2;TIAM1;ADGRG6;EVL;FYN;NCAM1;NEO1;MYH10;PLXNA4;PFN2;CDK5R1
Reactome_2022	Interleukin-20 Family Signaling R-HSA-8854691	2/26	1.148991e-01	5.294743e-01	0	0	3.640380e+00	7.876695e+00	SOCS3;STAT4
Reactome_2022	Signaling By ALK R-HSA-201556	2/26	1.148991e-01	5.294743e-01	0	0	3.640380e+00	7.876695e+00	CD274;PRDM1
Reactome_2022	TNFR1-induced NFkappaB Signaling Pathway R-HSA-5357956	2/26	1.148991e-01	5.294743e-01	0	0	3.640380e+00	7.876695e+00	OTUD7B;TRAF1
Reactome_2022	Ion Transport By P-type ATPases R-HSA-936837	3/53	1.160771e-01	5.294743e-01	0	0	2.623453e+00	5.649608e+00	ATP7B;ATP8B2;ATP1B2
Reactome_2022	Nuclear Receptor Transcription Pathway R-HSA-383280	3/53	1.160771e-01	5.294743e-01	0	0	2.623453e+00	5.649608e+00	RORA;NR1D2;NR3C2
Reactome_2022	Signaling By BMP R-HSA-201451	2/27	1.223270e-01	5.487973e-01	0	0	3.494586e+00	7.342325e+00	ACVR2A;SMAD7
Reactome_2022	VEGFR2 Mediated Vascular Permeability R-HSA-5218920	2/27	1.223270e-01	5.487973e-01	0	0	3.494586e+00	7.342325e+00	PRR5;RNASE1
Reactome_2022	Complement Cascade R-HSA-166658	3/55	1.259435e-01	5.487973e-01	0	0	2.522292e+00	5.225992e+00	IGLL5;GZMM;CFI
Reactome_2022	Axon Guidance R-HSA-422475	16/519	1.260463e-01	5.487973e-01	0	0	1.399309e+00	2.898116e+00	EPHA4;TRPC1;ITGA1;RGMB;RNASE1;ANK1;NELL2;TIAM1;EVL;FYN;NCAM1;NEO1;MYH10;PLXNA4;PFN2;CDK5R1
Reactome_2022	Signaling By WNT R-HSA-195721	10/294	1.273548e-01	5.487973e-01	0	0	1.545366e+00	3.184656e+00	TNRC6C;GNG2;TCF7;LEF1;PRKG2;RORA;ITPR3;RNASE1;BCL9L;DACT1
Reactome_2022	Alpha-oxidation Of Phytanate R-HSA-389599	1/6	1.273772e-01	5.487973e-01	0	0	8.725893e+00	1.798060e+01	PECR
Reactome_2022	CD22 Mediated BCR Regulation R-HSA-5690714	1/6	1.273772e-01	5.487973e-01	0	0	8.725893e+00	1.798060e+01	IGLL5
Reactome_2022	Classical Antibody-Mediated Complement Activation R-HSA-173623	1/6	1.273772e-01	5.487973e-01	0	0	8.725893e+00	1.798060e+01	IGLL5
Reactome_2022	Entry Of Influenza Virion Into Host Cell Via Endocytosis R-HSA-168275	1/6	1.273772e-01	5.487973e-01	0	0	8.725893e+00	1.798060e+01	XK
Reactome_2022	Virus Assembly And Release R-HSA-168268	1/6	1.273772e-01	5.487973e-01	0	0	8.725893e+00	1.798060e+01	XK
Reactome_2022	Cell Junction Organization R-HSA-446728	4/86	1.280527e-01	5.487973e-01	0	0	2.134174e+00	4.386396e+00	PATJ;NECTIN3;FERMT2;NECTIN1
Reactome_2022	Opioid Signaling R-HSA-111885	4/88	1.359965e-01	5.619571e-01	0	0	2.083146e+00	4.156138e+00	PPP3CC;GNG2;CAMK4;ITPR3
Reactome_2022	NRAGE Signals Death Thru JNK R-HSA-193648	3/57	1.360988e-01	5.619571e-01	0	0	2.428625e+00	4.843586e+00	TIAM1;ARHGEF37;RNASE1
Reactome_2022	Adherens Junctions Interactions R-HSA-418990	2/29	1.375134e-01	5.619571e-01	0	0	3.235396e+00	6.419137e+00	NECTIN3;NECTIN1
Reactome_2022	FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	2/29	1.375134e-01	5.619571e-01	0	0	3.235396e+00	6.419137e+00	FBXO32;PLXNA4
Reactome_2022	PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884	2/29	1.375134e-01	5.619571e-01	0	0	3.235396e+00	6.419137e+00	TDRKH;MYBL1
Reactome_2022	SUMOylation Of Intracellular Receptors R-HSA-4090294	2/29	1.375134e-01	5.619571e-01	0	0	3.235396e+00	6.419137e+00	RORA;NR3C2
Reactome_2022	TNFs Bind Their Physiological Receptors R-HSA-5669034	2/29	1.375134e-01	5.619571e-01	0	0	3.235396e+00	6.419137e+00	LTA;CD27
Reactome_2022	HIV Infection R-HSA-162906	8/229	1.449780e-01	5.619571e-01	0	0	1.586686e+00	3.064165e+00	CD8B;LCK;CD28;LRIG1;NMT2;FYN;CD247;RNASE1
Reactome_2022	Iron Uptake And Transport R-HSA-917937	3/59	1.465238e-01	5.619571e-01	0	0	2.341648e+00	4.497293e+00	TFRC;SLC22A17;TFR2
Reactome_2022	Activation Of RAC1 Downstream Of NMDARs R-HSA-9619229	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	RNASE1
Reactome_2022	ChREBP Activates Metabolic Gene Expression R-HSA-163765	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	PKLR
Reactome_2022	Erythropoietin Activates Phospholipase C Gamma (PLCG) R-HSA-9027277	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	EPOR
Reactome_2022	Erythropoietin Activates STAT5 R-HSA-9027283	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	EPOR
Reactome_2022	FLT3 Signaling By CBL Mutants R-HSA-9706377	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	FLT3LG
Reactome_2022	Fructose Metabolism R-HSA-5652084	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	ALDH1A1
Reactome_2022	Inactivation Of CDC42 And RAC1 R-HSA-428543	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	RNASE1
Reactome_2022	Nef Mediated CD8 Down-regulation R-HSA-182218	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	CD8B
Reactome_2022	Neurofascin Interactions R-HSA-447043	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	ANK1
Reactome_2022	NrCAM Interactions R-HSA-447038	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	ANK1
Reactome_2022	Post-transcriptional Silencing By Small RNAs R-HSA-426496	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	TNRC6C
Reactome_2022	STAT5 Activation R-HSA-9645135	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	FLT3LG
Reactome_2022	Vitamin C (Ascorbate) Metabolism R-HSA-196836	1/7	1.469734e-01	5.619571e-01	0	0	7.271205e+00	1.394256e+01	SLC2A1
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	9/268	1.507219e-01	5.659002e-01	0	0	1.523587e+00	2.883113e+00	PRR5;TNRC6C;LCK;TRAT1;CD28;FLT3LG;FYN;ICOS;RNASE1
Reactome_2022	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	3/60	1.518314e-01	5.659002e-01	0	0	2.300448e+00	4.336309e+00	LEF1;TCF7;BCL9L
Reactome_2022	Transcriptional Regulation By MECP2 R-HSA-8986944	3/60	1.518314e-01	5.659002e-01	0	0	2.300448e+00	4.336309e+00	TNRC6C;CAMK4;PTPN4
Reactome_2022	GPCR Ligand Binding R-HSA-500792	14/458	1.519999e-01	5.659002e-01	0	0	1.384995e+00	2.609159e+00	P2RY10;GPR68;GPR65;ECE1;XK;GNG2;CCL5;NMU;XCL2;S1PR1;XCL1;CCL2;CCR7;PTGDR
Reactome_2022	RHO GTPase Effectors R-HSA-195258	9/269	1.530704e-01	5.659002e-01	0	0	1.517649e+00	2.848410e+00	CYFIP2;NCKAP1;ERCC6L;CTTN;EVL;REXO2;RNASE1;MYH10;PFN2
Reactome_2022	Regulation Of MECP2 Expression And Activity R-HSA-9022692	2/31	1.530833e-01	5.659002e-01	0	0	3.011957e+00	5.652761e+00	TNRC6C;CAMK4
Reactome_2022	Transferrin Endocytosis And Recycling R-HSA-917977	2/31	1.530833e-01	5.659002e-01	0	0	3.011957e+00	5.652761e+00	TFRC;TFR2
Reactome_2022	Cell-cell Junction Organization R-HSA-421270	3/61	1.571993e-01	5.783746e-01	0	0	2.260670e+00	4.182784e+00	PATJ;NECTIN3;NECTIN1
Reactome_2022	GPCR Downstream Signaling R-HSA-388396	18/619	1.595992e-01	5.784902e-01	0	0	1.316831e+00	2.416503e+00	P2RY10;PRKCH;ARHGEF37;GPR68;DGKA;GPR65;ITPR3;RASGRP1;TIAM1;PPP3CC;GNG2;CCL5;CAMK4;NMU;XCL2;XCL1;CCR7;PTGDR
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	3/62	1.626249e-01	5.784902e-01	0	0	2.222239e+00	4.036273e+00	REXO2;RNASE1;MYH10
Reactome_2022	Biosynthesis Of Maresins R-HSA-9018682	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	EPHX2
Reactome_2022	CREB1 Phosphorylation Thru Activation Of CaMKII/CaMKK/CaMKIV Cascasde R-HSA-442729	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	CAMK4
Reactome_2022	DNA Replication Initiation R-HSA-68952	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	POLE2
Reactome_2022	Nef Mediated CD4 Down-regulation R-HSA-167590	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	LCK
Reactome_2022	POLB-Dependent Long Patch Base Excision Repair R-HSA-110362	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	LRIG1
Reactome_2022	RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	SOCS3
Reactome_2022	Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	RNASE1
Reactome_2022	Sodium/Proton Exchangers R-HSA-425986	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	SLC9A9
Reactome_2022	Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	EPHX2
Reactome_2022	Transport Of RCbl Within Body R-HSA-9758890	1/8	1.661305e-01	5.784902e-01	0	0	6.232143e+00	1.118658e+01	LDLRAP1
Reactome_2022	Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851	6/165	1.676126e-01	5.806119e-01	0	0	1.651859e+00	2.950385e+00	IGLL5;GNG2;ITPR3;FYN;CD247;PTGDR
Reactome_2022	Oncogene Induced Senescence R-HSA-2559585	2/33	1.689730e-01	5.806119e-01	0	0	2.817349e+00	5.009293e+00	TNRC6C;ETS1
Reactome_2022	Plasma Lipoprotein Remodeling R-HSA-8963899	2/33	1.689730e-01	5.806119e-01	0	0	2.817349e+00	5.009293e+00	APOE;PCSK5
Reactome_2022	Potential Therapeutics For SARS R-HSA-9679191	4/97	1.740266e-01	5.953542e-01	0	0	1.880681e+00	3.288460e+00	ZBP1;IGLL5;S1PR1;ATP1B2
Reactome_2022	FOXO-mediated Transcription R-HSA-9614085	3/65	1.792250e-01	5.966792e-01	0	0	2.114386e+00	3.634869e+00	REXO2;FBXO32;PLXNA4
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	10/318	1.800449e-01	5.966792e-01	0	0	1.423172e+00	2.440099e+00	TNRC6C;RASA3;IL2RB;FLT3LG;PRKG2;FYN;NCAM1;IL6ST;RNASE1;RASGRP1
Reactome_2022	L1CAM Interactions R-HSA-373760	4/99	1.829336e-01	5.966792e-01	0	0	1.840899e+00	3.127010e+00	ITGA1;NCAM1;ANK1;RNASE1
Reactome_2022	Activation Of PUMA And Translocation To Mitochondria R-HSA-139915	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	PPP1R13B
Reactome_2022	Chylomicron Assembly R-HSA-8963888	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	APOE
Reactome_2022	Chylomicron Remodeling R-HSA-8963901	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	APOE
Reactome_2022	MAPK1 (ERK2) Activation R-HSA-112411	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	IL6ST
Reactome_2022	OAS Antiviral Response R-HSA-8983711	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	OASL
Reactome_2022	POU5F1 (OCT4), SOX2, NANOG Repress Genes Related To Differentiation R-HSA-2892245	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	EOMES
Reactome_2022	Phase 3 - Rapid Repolarisation R-HSA-5576890	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	KCNH2
Reactome_2022	Prostanoid Ligand Receptors R-HSA-391908	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	PTGDR
Reactome_2022	Regulation Of Commissural Axon Pathfinding By SLIT And ROBO R-HSA-428542	1/9	1.848584e-01	5.966792e-01	0	0	5.452846e+00	9.205306e+00	NELL2
Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	2/35	1.851236e-01	5.966792e-01	0	0	2.646329e+00	4.463647e+00	IFNG;STAT4
Reactome_2022	Regulation Of TNFR1 Signaling R-HSA-5357905	2/35	1.851236e-01	5.966792e-01	0	0	2.646329e+00	4.463647e+00	OTUD7B;TRAF1
Reactome_2022	Stimuli-sensing Channels R-HSA-2672351	4/100	1.874425e-01	5.992015e-01	0	0	1.821629e+00	3.049923e+00	CLCN4;TRPC1;MCOLN2;RYR3
Reactome_2022	TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	4/100	1.874425e-01	5.992015e-01	0	0	1.821629e+00	3.049923e+00	CD40LG;LTA;CD27;LTB
Reactome_2022	RHOH GTPase Cycle R-HSA-9013407	2/36	1.932795e-01	6.142243e-01	0	0	2.568364e+00	4.221409e+00	TFRC;LCK
Reactome_2022	Potassium Channels R-HSA-1296071	4/102	1.965659e-01	6.142243e-01	0	0	1.784270e+00	2.902574e+00	KCNH2;HCN3;GNG2;KCNA3
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	2/37	2.014807e-01	6.142243e-01	0	0	2.494855e+00	3.996911e+00	PRR5;PRDM1
Reactome_2022	Glycolysis R-HSA-70171	3/69	2.020253e-01	6.142243e-01	0	0	1.985834e+00	3.176068e+00	PKLR;ENO2;PFKM
Reactome_2022	Death Receptor Signaling R-HSA-73887	5/139	2.030707e-01	6.142243e-01	0	0	1.631790e+00	2.601402e+00	TIAM1;ARHGEF37;OTUD7B;TRAF1;RNASE1
Reactome_2022	CaMK IV-mediated Phosphorylation Of CREB R-HSA-111932	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	CAMK4
Reactome_2022	Competing Endogenous RNAs (ceRNAs) Regulate PTEN Translation R-HSA-8948700	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	TNRC6C
Reactome_2022	FGFR2b Ligand Binding And Activation R-HSA-190377	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	FGFBP2
Reactome_2022	Gap Junction Degradation R-HSA-190873	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	MYO6
Reactome_2022	HDL Remodeling R-HSA-8964058	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	APOE
Reactome_2022	MAPK3 (ERK1) Activation R-HSA-110056	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	IL6ST
Reactome_2022	RHO GTPases Activate KTN1 R-HSA-5625970	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	RNASE1
Reactome_2022	Role Of Second Messengers In Netrin-1 Signaling R-HSA-418890	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	TRPC1
Reactome_2022	Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151	1/10	2.031665e-01	6.142243e-01	0	0	4.846726e+00	7.724370e+00	PRKG2
Reactome_2022	HSP90 Chaperone Cycle For Steroid Hormone Receptors (SHR) In Presence Of Ligand R-HSA-3371497	2/38	2.097210e-01	6.270189e-01	0	0	2.425429e+00	3.788465e+00	DNAJA4;NR3C2
Reactome_2022	Resolution Of Abasic Sites (AP Sites) R-HSA-73933	2/38	2.097210e-01	6.270189e-01	0	0	2.425429e+00	3.788465e+00	POLE2;LRIG1
Reactome_2022	Integration Of Energy Metabolism R-HSA-163685	4/105	2.104974e-01	6.270189e-01	0	0	1.731005e+00	2.697393e+00	GNG2;PKLR;SLC2A1;ITPR3
Reactome_2022	Diseases Of Programmed Cell Death R-HSA-9645723	3/71	2.136699e-01	6.270189e-01	0	0	1.927229e+00	2.974337e+00	PRDX2;CDC25B;CDK5R1
Reactome_2022	DAG And IP3 Signaling R-HSA-1489509	2/39	2.179944e-01	6.270189e-01	0	0	2.359756e+00	3.594582e+00	CAMK4;ITPR3
Reactome_2022	Transcriptional Regulation By VENTX R-HSA-8853884	2/39	2.179944e-01	6.270189e-01	0	0	2.359756e+00	3.594582e+00	TNRC6C;LEF1
Reactome_2022	CLEC7A (Dectin-1) Induces NFAT Activation R-HSA-5607763	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	ITPR3
Reactome_2022	DSCAM Interactions R-HSA-376172	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	RNASE1
Reactome_2022	Ethanol Oxidation R-HSA-71384	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	ALDH1A1
Reactome_2022	Interleukin-27 Signaling R-HSA-9020956	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	IL6ST
Reactome_2022	Killing Mechanisms R-HSA-9664420	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	RNASE1
Reactome_2022	MET Activates RAP1 And RAC1 R-HSA-8875555	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	RNASE1
Reactome_2022	RHO GTPases Activate IQGAPs R-HSA-5626467	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	RNASE1
Reactome_2022	Regulation Of PTEN mRNA Translation R-HSA-8943723	1/11	2.210643e-01	6.270189e-01	0	0	4.361830e+00	6.583317e+00	TNRC6C
