Gene,log2FoldChange
BTN3A2,0.9811097180086809
NFATC2,0.980926700609321
PPP1R17,0.9807625418713334
EMX2,0.9783074601645281
DYRK2,0.9761386980211078
BMPR1A,0.9736231817046852
FHDC1,0.9723582857283778
MORC4,0.9721632049386864
ITIH5,0.9720902145343909
SFXN1,0.9720890923696174
ANKRD37,0.9719962386509177
TBC1D10C,0.9711590233356192
GLRX,0.9710848155491671
FCRLA,0.9700675720554134
SARM1,0.9699122356103017
BOLA2,0.9692300561809843
CLEC4C,0.9658314075965448
KCTD7,0.9642690349600859
TMEM63B,0.9636314993150661
IL31RA,0.9622341917148683
ZNF780A,0.9616633875976104
CHST2,0.9598648201156537
SH3BP5,0.9595241319169941
PITPNC1,0.9582486597404261
FOXO1,0.9570139011821442
ZNF229,0.9564591108427176
ANKRD31,0.9558756705686662
EPN2,0.9556910417567972
LOC102724908,0.9532183686265013
RETN,0.9523014461802166
CD59,0.9521874666752524
HIST1H3B,0.9518399395716018
TJP1,0.9510126989027361
GABARAPL1,0.950493496631943
CDC20,0.9504800538370457
GDPD5,0.950162118556254
CMTM8,0.9499638757257063
RAB29,0.9495741927597117
CD3D,0.9494196519179307
ANKRD20A4-ANKRD20A20P,0.9493559283591241
SHROOM1,0.948377996663374
TCP11L2,0.9477737489880007
SLC38A5,0.9465816042218681
SELL,0.9459521954586831
ATPIF1,0.9443528372047534
GCH1,0.9440999251207889
PRKAR1B,0.9439404423649607
NTNG1,0.942823181867524
ESCO2,0.9407755036804656
PRKCA,0.9405158402239184
TUBA4A,0.9385692306621264
BICDL1,0.937756989530402
ARV1,0.9375276975241471
BCL2,0.9373127492979966
MYRIP,0.936563711096488
N4BP3,0.9351459978953789
EPB41L3,0.933765031871684
KIAA1324,0.9335227850768252
MME,0.9332127077995669
GSTA4,0.9325995178219127
ZFP37,0.9323168126947637
TCEANC,0.9321589165887201
THEM4,0.9311761449729955
ZNF396,0.930392057417114
CHMP4C,0.9303070154931161
LPAL2,0.9299406183228183
MX1,0.9291580352235917
CENPF,0.9279824747817166
ALG11,0.927720838294368
IQCC,0.9271711984233244
BIRC3,0.9262421933366406
GLS2,0.9253708259076099
ALS2CR12,0.9250828268606465
HPSE,0.9248232969212508
SLC25A37,0.9246503452665585
VNN2,0.923132435302022
C21orf59-TCP10L,0.9221444399544942
CENPE,0.9219406147881309
AVP,0.9211168957523215
TTC9,0.9208915795263903
STK17A,0.9202664744626614
AGMAT,0.9197000084751206
LOC100419583,0.918605406725716
MDFIC,0.9185818596795252
KLRA1P,0.9172506224249523
FBXO5,0.9160017991142163
ZNF215,0.9157713835991516
PPP1R3F,0.9155501022180892
ABCB8,0.9139593108915747
UGT8,0.9137567489696758
PWAR5,0.9123414338665946
LOC100506023,0.9119160468205584
EVA1C,0.9117085139223244
TGFB3,0.9116613475618376
IQSEC1,0.9111673522374951
RN7SL3,0.9107662077999737
ABCB10,0.9098839971305377
TMEM19,0.9087048562732901
NMRK1,0.9083121855892612
RBL2,0.9083032635427691
CYP4V2,0.9081955317645499
TMEM117,0.9077209276479073
POLN,0.9072396092038686
MUC20,0.9071724988642418
CCDC66,0.9070501057129194
TNFRSF14,0.9068031508074909
LINC01480,0.9066881667809487
MAP2K6,0.9062329891091025
SPRED1,0.903822848339895
HERPUD1,0.9026758294700344
PHLDA3,0.9021220305447091
VCAM1,0.9015991363007053
ANK3,0.9004631635810965
HDAC2-AS2,0.8989424033310791
KIAA1551,0.8988494118348352
VEGFA,0.8982756113355188
C3orf18,0.8970782597419822
GIMAP2,0.8963474223132427
MTMR11,0.895873760054392
ZNF300,0.8945687350043822
EML5,0.8939655922077235
LOC339192,0.8926199207618845
RAI14,0.8921086461660774
NLRC5,0.8916140616327215
FECH,0.8912758346443557
ATG4D,0.8909281233817268
HNRNPLL,0.8905817566902633
STEAP4,0.8899523008068106
CNKSR3,0.8885388293155845
PREX2,0.8882208704371496
SLC25A53,0.8881290309431153
CACNA1A,0.8874556457527369
KIF21B,0.887361888286045
RAPH1,0.8865542773795757
SPIB,0.8863626342985588
SNCA,0.8860901953233559
PASK,0.8858571490372045
OTUD1,0.8857857254870838
SH2D1A,0.885405735123659
CAMKMT,0.8836173033620913
CASP5,0.8835484285640544
NR1D1,0.883282960851564
EPHB4,0.8825018617078738
TMEM176A,0.8824208351702412
FAM105A,0.8795312695778911
SPINT1-AS1,0.8790618818274508
CD14,0.8788917122575253
MIR3655,0.8769787728389076
RHOH,0.876945475274875
KAT2B,0.8751129674332614
KIAA1324L,0.8748143168360373
FGF23,0.8745594638111395
CFH,0.8741472770250222
CBLL1,0.8726204610177728
ARL9,0.8725121928713302
CXADR,0.8719298886405425
FMN1,0.8713589321025847
CDKN3,0.8710244048366361
PTTG1,0.87100861277108
FPR1,0.8708520941731812
PCNX2,0.8706048394146335
RAB11FIP4,0.8703902960240254
ZNF518B,0.8702676383999853
USP30-AS1,0.8701606229600366
PLXNC1,0.8701088582682754
LY96,0.8697549056871935
CHAC2,0.8669493548603059
GABPB2,0.8669404536377304
CHMP7,0.8667422701441049
LINC02397,0.8659557762006503
SGCB,0.8640886497026686
PPP1R9A,0.8638235528015948
CD1C,0.8634304651778099
TNFSF8,0.8631825553474483
IL16,0.8628911805649462
HCP5,0.8616192427973456
SEMA4F,0.8601539022563683
KLHL3,0.8601271711363928
CALD1,0.860089357194354
NLRP1,0.8600127909286159
PRDX4,0.8599791065614827
ANKRD20A4,0.859874855640918
CCNT2-AS1,0.8597627467790451
NID2,0.8597582502483585
PCYT1B,0.8591887686950704
TUBB2A,0.8577292021865215
PSMA8,0.8573484136854065
DCDC1,0.8564209702146944
CCNA2,0.8563521115661008
OGN,0.8559165075358132
DEPDC1,0.855895182692812
RHOF,0.8552016008749237
WWP1,0.854992837926503
HSPA4L,0.8546471749633161
PPOX,0.8536643753458327
HELB,0.853442805153218
CKAP4,0.8530993149410174
ADORA2A,0.8515529896684189
B3GALNT1,0.8499556548132776
LOC100128593,0.8497840982213413
ZNF287,0.8484974507722968
BIRC5,0.8483172461744237
VOPP1,0.847900683883158
RAB15,0.8471432180232396
TMEM99,0.8469696169510662
RBM38,0.8449772809155685
IGF2,0.8447820819085265
GCHFR,0.8447119865899501
SMIM10,0.8445292524994248
TTK,0.8443119227962865
SNORD116-2,0.8426440591151817
CRY1,0.8403023460597782
EGLN3,0.8400673911451579
SLC16A7,0.8400118658992055
VASH2,0.839833278189788
TRIM62,0.8386234952779295
NLRC3,0.8385728335199772
PSTPIP1,0.8385568828658942
TBC1D9,0.8384720805428294
COL6A2,0.8383561186491072
GRPEL2,0.837597150064893
KTN1-AS1,0.8375510350364208
ST3GAL5,0.8374920503993041
ATM,0.8366935850826822
TOP2A,0.8362616120285858
SYNM,0.835015379580489
RNF213,0.8346239165514024
NEDD9,0.8346227946996142
SNORD71,0.834357131134508
ARHGEF26,0.8335659157427161
ANKRD18CP,0.8333362236090186
TTC39C,0.8325390624883418
MT1E,0.8312221086186415
TRAK2,0.8311318964227477
PLEKHG3,0.8310717206725269
IFI44L,0.8309107081614345
JHDM1D-AS1,0.8305664722458731
SCML1,0.8302497007043781
PLSCR3,0.8279992984720123
OAT,0.8279936445689311
TAP1,0.827953581796926
KIF18A,0.8275429235470979
MAP1B,0.8263005705142571
SNED1,0.825273328219447
FCAR,0.8246745680617598
CKS2,0.824617573319081
KCNN3,0.8225424399479109
LOC101928659,0.8224089268244831
PPT2,0.8222173352770056
RASA2,0.8216605619960108
C12orf75,0.8210130915717859
ARHGEF12,0.820230854788342
ALAD,0.8200681208247524
CCDC112,0.8191404045186523
LOC643733,0.8186802499472359
PCGF5,0.8186466248082512
SYNPO2L,0.8184536461419173
SYNRG,0.8176120982824726
DNTT,0.8159397778900186
MTX3,0.8152416380089609
ARHGAP6,0.8149979142729648
HERC6,0.8148060506061623
ITGA2B,0.814107287452674
LYAR,0.8135941835229055
GCNT2,0.8132028166484833
SNORA12,0.8127070319909974
THBD,0.8124955330426906
ID3,0.8115496628142158
SUCLG2-AS1,0.8110684687238511
MRFAP1L1,0.810799572749065
CPED1,0.8088781300555731
TNFRSF14-AS1,0.8087429139710797
C6orf201,0.8067933448420116
DAAM1,0.8056239521401031
ERGIC2,0.8053368673456482
MFSD2B,0.8052210042937951
UNC13B,0.8051304962880508
PLA2G12A,0.8045334478326511
CCSER2,0.8043567053970173
MAP3K7CL,0.8042000143388865
SERINC5,0.8025074233457751
SIGLEC9,0.8024338521786784
TADA2B,0.8009489431768811
INPP4A,0.8006581601478745
SNORA54,0.8004671262405304
ATP10A,0.8003299741989469
RHEBL1,0.7992321780377338
UCHL1,0.7989646834298983
CLDN7,0.7987407504386645
PAIP2B,0.7986509465295665
TESPA1,0.7985075577948972
TAL1,0.7984700687508487
ZNF667-AS1,0.7981190893949405
EPS8L2,0.7977728482788216
SEL1L3,0.7969928336965731
LSMEM2,0.7964477618080116
LILRB2,0.7958735193078782
KNL1,0.7958437871181017
STAT1,0.7956204769499523
APOL1,0.7955329033867441
SH3BGRL2,0.7954515005353798
MICAL3,0.7922870181887441
PAG1,0.7911998017959624
SGK1,0.7909948791296814
TNK1,0.7905736530670455
EPB41L4A,0.7901705399351905
NPPB,0.7890508837782189
HSPA1L,0.7882384641649853
CCDC146,0.7879554364546449
FBXW7,0.7878808725435863
GTSE1,0.7865159204678018
ZCCHC14,0.786309202900157
PGM3,0.7860075196069782
ANO5,0.785423024163898
CTSL,0.7853762699262048
CCDC34,0.7852222057334342
SSSCA1-AS1,0.7847360930108682
TXNDC15,0.7837202918885684
ABCB1,0.7831048373091208
UFSP2,0.7830794528076517
TBC1D27,0.781408494038866
ABCB6,0.7809643051514006
LOC151174,0.7804199050490004
DNM3OS,0.7802773203203759
UTS2,0.7780184285208412
PARD6A,0.7768323286091533
FAM213A,0.7766237808859664
LINC00887,0.7764708182370832
DMC1,0.7755642882916195
GPHN,0.7750203053306709
FBXO21,0.774041461205635
GSTO2,0.7736028948787977
PRR15,0.7735492105096657
E2F2,0.7733128726906338
RFK,0.7726528535773274
KDELR3,0.7725651444233056
GMPPB,0.7722891122319765
TEF,0.7721952363902418
ST8SIA1,0.7715610066575113
HIST3H2A,0.7713839278127034
CEP85L,0.7708461200461691
CAMK2D,0.7705157832992511
MAD1L1,0.770076817468697
LRP2BP,0.7693574743396907
ID2-AS1,0.7679567193321735
MRPS17,0.7669299197488187
C15orf48,0.76656001313188
IL11RA,0.7660381217989941
LINC01024,0.7659129796873045
HLTF,0.7658878358183115
GPR146,0.7656939373115538
UBE2Q2L,0.7656519493614664
ZNF204P,0.7653722193052716
ASPM,0.7651610845965188
ATP8A2,0.7649563973635755
SSR4,0.7636970901629699
TMEM8B,0.7636042369526467
SLFN13,0.7635834337663308
LOC105374546,0.763289507366452
EMC9,0.7624075430132712
TMEM63A,0.7607655685619856
XAF1,0.7602567789124994
PCBP4,0.7598205687763379
FGD3,0.7596606341741939
ZCCHC18,0.7593964072258081
OSBP2,0.7593019823498048
CCNB2,0.7589437576890987
EPB41,0.7584093013336903
LDLRAD4,0.7556349075699524
LOC100130744,0.7553699027449999
SEPT9,0.7544680072789965
LMO7,0.753050866812149
RNF32,0.7523626777518795
HJURP,0.7507223376242105
SPDL1,0.7504135449934702
LINC-PINT,0.7504029745809598
APOBEC3G,0.7492882195175287
REEP5,0.7477530503811607
TMEM14B,0.7476781277388352
HIST1H4C,0.7470050708070498
SMPDL3A,0.7468950498625528
CCR5,0.7456317221755666
SH3YL1,0.7450068631453635
ATG2A,0.744330268315834
ATP9A,0.7440134651739841
HCG26,0.7438067809525561
SGMS1,0.7437804613407967
ZNF80,0.7431068104574087
TRAIP,0.7429119599540132
ENC1,0.7428758867147367
FGF12,0.7428024879054993
LMO4,0.7424834782586505
COL18A1,0.7423951459608782
BAG2,0.7423949564055702
RGL1,0.7419539473523691
E2F8,0.7417286687108859
CLIP4,0.7416325054936689
CBR3,0.7416202224692895
SGO1,0.7413542465023362
TICAM2,0.7407609330040001
SMPD1,0.7405026939784994
RRP15,0.7405008789852381
PTTG3P,0.7403508670034836
RGS16,0.7398803718595277
CCDC167,0.7398796170952037
NPC1,0.7396416388215673
BTBD6,0.7392422812611672
PJA1,0.7392300065310928
CCBE1,0.7391428766676084
TECPR1,0.7389663306472829
RPA3,0.7388091779931139
RNVU1-15,0.7387580562242528
ECI2,0.738574485984735
S100A8,0.7383309315566877
DHRS11,0.7375730541239036
TPTEP1,0.7355222216005641
APOC1P1,0.7350655215363675
IL4R,0.7329340451537377
APOL2,0.7319728408144845
SKIL,0.7305469373853709
ERN1,0.7305347247627291
TMEM14C,0.729417734291009
KIF6,0.7289083773417181
FAM83D,0.7278225210769799
TSPYL5,0.7277693550459929
ACKR3,0.7274353224053761
PNMT,0.7274236098516124
AQP4-AS1,0.7271534346073331
KCTD11,0.7270644364911221
PTPRCAP,0.7257980653434467
PLXNA3,0.7257280319323173
EML6,0.7244323583154696
PYCR1,0.7243221555143551
MED31,0.7242726959262548
COL6A5,0.723723896747529
LRRC49,0.7233069181784957
TBCEL,0.7230307371870721
HS3ST3B1,0.7218428938893806
DYNLT3,0.7210013565796893
FCRL2,0.7208707102148311
RASSF5,0.7195735813576406
RNASE4,0.7186932208257166
GPR174,0.7186462054565065
ADGRL1,0.7186063467702747
CAST,0.7185352075268082
TMEM131L,0.7180516166185174
LINC01588,0.7177845134811969
HYKK,0.716954023485367
LILRA6,0.7164993851577934
APBA1,0.7163812014598392
LILRA5,0.7161621437306946
SGSH,0.7156107818806217
PRKAB1,0.7154116201200739
GCSAM,0.7151086741475826
SPRYD3,0.714901425614212
MORN4,0.7144496999503617
DUSP18,0.7142826405100231
TMEM238,0.7141784706950388
LINC01128,0.7126964456429191
PPP2R5C,0.712306409075627
MAPK13,0.7120419175163131
FAM160A1,0.711306669213118
CBLB,0.7112559012189988
MCF2L2,0.710908781326085
LINC00969,0.7104936904660355
ARID5A,0.7096685487202083
PIP4K2A,0.7096032252326687
WHRN,0.7093824404472808
MELK,0.7084968984271081
NUDT6,0.7082408396772855
NEIL1,0.7082397102040161
KBTBD7,0.7081912492646951
LOC729683,0.7073625007317131
CEP78,0.7071430354100801
NAT1,0.7052678975684128
SNTN,0.7051959646731092
LOC102724297,0.7046471642305259
SPON2,0.704520072868267
CXXC4,0.7031204155526656
TAGAP,0.7025689555701489
LOC100630923,0.70220086314083
CARMIL2,0.7019617775113426
C16orf45,0.7018134831848458
MT1F,0.7014331179853083
RAB6B,0.7010618175320792
CD320,0.7004746498397426
IFIT5,0.7002645138958469
TMEM120B,0.7002261928674984
RHD,0.7000478614564498
FANCE,0.6999229138248021
SEC24A,0.6992966596496262
DBF4,0.6985695818749557
ADGRE4P,0.6981718597037988
LINC01781,0.6978165684180654
MIXL1,0.6973553643829655
CCDC141,0.697051100235944
ERN2,0.6947986138090486
PARM1,0.6941742632036235
TLE1,0.6937781313594947
FBXO33,0.6934363923494643
WWC3,0.6932019531726373
TMEM229B,0.6932012270683375
LILRA1,0.6931859388838612
TRAF3IP3,0.6928653675133404
MEX3D,0.6926148358935538
SAMD9,0.692263043710005
CALM1,0.6919411122057361
SLF1,0.6917924822922363
MAML2,0.6915691663237957
NIPAL3,0.6909202169517136
LINS1,0.6903288767840954
RINL,0.6888686777980035
CYTIP,0.6885075400019379
LSR,0.6882492954099381
TNFAIP3,0.6875986268617312
ABCA5,0.6875425646618389
KIF3A,0.6863189444885045
MIR4458HG,0.6862909524171713
PIP5K1B,0.6856359550166619
IL2RG,0.6853703189330317
OXCT1,0.6848751704773655
NYAP2,0.6847036163846054
SLC25A15,0.6846470961347965
PARP15,0.6840048953111686
TRAM2,0.6836313108169939
BPGM,0.6828906068033999
HDHD3,0.6828806340357294
CEP83-AS1,0.6828480562410699
HAGH,0.6826360896485186
LINC01502,0.6823116052456766
FAM177A1,0.6818895262995693
STAMBPL1,0.6815556575948588
CEP120,0.6808655513101352
CYTOR,0.6792310733443567
CRTAM,0.6790120866870518
TLDC2,0.6788302592534518
TSPAN14,0.6784155269723484
SCN9A,0.6782890973009092
SEMA4D,0.6773036281474852
SIPA1L2,0.6769930403892672
SNORD87,0.6764760858043526
BATF,0.6750919036921028
CAMP,0.6746607445725655
CASP8AP2,0.6738456273533923
SNORD119,0.6737633502858233
CCDC107,0.6725996294787484
FUT8,0.6722601373517636
PON2,0.6721054925605264
SLC40A1,0.6710378220508805
MMD,0.6705046746174247
METAP2,0.6693775512549324
LOC101928150,0.6688853321832088
GOLGA6L9,0.6687707604672894
BTG1,0.6682559927786553
C9orf40,0.6681267062700343
IFIH1,0.6679873196569984
MPC2,0.6678692344427485
HDGFL3,0.6676932212244765
PTPRC,0.6676191570015431
BRSK1,0.6671761153602829
EHD1,0.667111497932759
PRKXP1,0.6668478664320941
ZNF200,0.666274714985437
UCP3,0.6662202683344124
DOCK10,0.6651094812746157
GMNN,0.6650141129008703
PPP1R16B,0.6648358251358839
LOC101928673,0.6645908204265425
CCNE1,0.6643535901604188
NCAPG,0.6637817050457677
ITGB1,0.6635609845227195
TMC8,0.663017382026358
NUF2,0.6628678236339167
RBP1,0.6628216044412172
NCAPH,0.6628110016707226
UST,0.6625580182689755
PPP2R5B,0.6625522354688748
ZNF829,0.6621849593281943
GSDMB,0.6615427381420198
NRTN,0.6615385010296541
GPR85,0.661172604526429
ZNF211,0.6611378913210655
USP32P2,0.6608649156413674
NKAPL,0.6589474216650402
PPM1K,0.6588687585060596
DIAPH3,0.6587493492079466
NIF3L1,0.6586419318754778
LRRC75A,0.6581719061509199
ZNF208,0.6579964743113547
ADD3,0.6577774711315378
TMEM200B,0.6577293479286824
CMC1,0.6576301678530931
ZNF304,0.6572234374063272
SIDT1,0.6569148983342686
CCDC7,0.6562072593977606
GNA11,0.6560213014591006
ZC3H6,0.6559108750061137
CD163,0.6555860371300151
RAB23,0.65545023793449
PRR29,0.655432711254515
UAP1,0.6541593568160404
TNFSF10,0.6539140321835826
S100A6,0.6537219343674467
PRAF2,0.6534743341961667
PRKCQ,0.6533349314822754
USP18,0.6530783450399983
FAM214A,0.6526450950969912
PARP9,0.6521171790066955
COL14A1,0.6520637950736915
GPX8,0.6518362764091779
TPX2,0.651796365008751
TBPL1,0.6514219360197084
CCDC9,0.6513535644581894
UPP1,0.6507244876417166
C12orf29,0.6507188956846252
SAR1B,0.6499935581590113
CEACAM21,0.6493941945445921
GLRX5,0.6492348448887546
SH3GLB2,0.6491611085799204
FBN1,0.6491355128035909
RIPOR2,0.6479383790800873
LOC93622,0.6479315715585293
CKAP2L,0.6478243143194297
ASGR1,0.6474830899164986
CREBL2,0.6471531899355502
TMEM140,0.6459487980801242
LPIN2,0.6454660210198637
INTU,0.6448512805377217
SPATA9,0.6432444944039798
IFFO2,0.643218421362143
NEIL2,0.6431219536495321
LINC02384,0.6428991427720995
LOC107985033,0.6424885750279249
ALDH1L2,0.6417453121875702
LILRB5,0.6412333285540487
UBE2F,0.6405201582056169
COX10-AS1,0.640397906520214
KCNAB1,0.6399367623281347
NLRP2,0.6398304575948482
LOC339539,0.6397423355172825
APOBEC3B-AS1,0.6397246013872828
LOC100507547,0.6393367780382385
PARD6B,0.6389578677766168
TNFAIP8,0.6389362920005179
SLC25A39,0.6385121950327665
ATP7A,0.6384445870935005
LILRB3,0.6383845738591378
ZNF329,0.6379293151987209
LPAR5,0.6378914041605721
GABBR1,0.6374821597385
C1orf21,0.6361187371183995
VTRNA2-1,0.6359651462199687
SP4,0.6351656773170969
PLEKHA4,0.6344854701143885
PORCN,0.6344664510503033
TMEM64,0.6341576765542991
ZNF441,0.6340106806799397
LCMT2,0.6321376879610661
KIF15,0.6320935910843537
NAP1L5,0.6319670153078464
NUDT12,0.6315406640262854
VIPR1,0.6309070642530774
ZNF275,0.6307394524917684
ANG,0.6306751033396438
ZNF721,0.6306601975813868
VAPB,0.630416528785898
ULBP3,0.6296231004843691
PLEKHG5,0.629460805238814
FBXO36,0.6289238994743682
ZNF599,0.6287401479775423
KIAA1211,0.6284934380118472
NOC3L,0.6283088440985496
EID3,0.6277803248851852
GUSBP11,0.6269482093284815
KCNE5,0.6268284995318885
RABGAP1L,0.626533416025646
FBXO3,0.6265266994601947
SNORD33,0.626525481627278
PRDM4,0.6263621657531208
CDH6,0.6262800786368288
APOBEC3B,0.6260806133037972
SORBS1,0.625109584641277
TIMM10,0.6246871600591775
LOC101929574,0.6245356588774671
ANXA6,0.6243483287173907
ZNF101,0.6240752397081976
PIGQ,0.6233112723883624
PC,0.6231378752473198
GPR160,0.622502839821846
HDAC7,0.621954666084491
CDC7,0.6218710328390339
MBNL2,0.6217744017018046
GRIP1,0.6217158582442561
TTC13,0.6214673940142557
NSMCE3,0.6211797504600489
AP3M2,0.621102353086327
HSPA6,0.620989411482637
SFTPB,0.6209654812907979
C1orf74,0.6208433561257871
DPPA4,0.6208364188091487
CXCR2,0.6199829887739788
ZNF565,0.6195633640627131
CLCN2,0.6192452938121017
STX2,0.6189640258411072
ANXA2P3,0.6189255867227078
H1FX-AS1,0.6184796903687926
TTLL7,0.6179287662206561
RARG,0.6179145523257852
FAM118A,0.6165330866722195
FBXO8,0.6163955394949616
BCL9,0.6160960835538387
NOD2,0.6160179908575791
CRTC3,0.6158099930196865
ST6GALNAC4,0.6154156323368014
ASNS,0.6150459725559974
CLUAP1,0.614028682323741
PAK1IP1,0.6139861044532348
SENP1,0.6139794944399737
ZNF670,0.6138136350429216
ANKZF1,0.6133428491565218
UCP2,0.6129017531290053
AES,0.612766602864473
DNAJC9,0.6125318617050384
KLHL20,0.6123955806345013
FAM210B,0.6122655150086218
IGF1R,0.6117622186551892
PF4,0.6116742582317203
LMF1,0.6113257851472319
STARD5,0.611043630749244
PIEZO2,0.6106195970999204
MRPS9,0.6105522617524112
HIST1H2BJ,0.6103480595277228
RPS4Y1,0.6099761756842467
MMP25-AS1,0.6096853676316646
FAM129B,0.609615044610725
EXO1,0.6095948422199684
GALC,0.609103522907881
TUSC2,0.608913806633253
ETV2,0.608907521676171
OCIAD2,0.6088507353286906
LY86-AS1,0.6084675866390863
ZNF620,0.6083517528210317
ZNF217,0.6079177097434733
BRPF3,0.607389407744815
XYLB,0.6072277234454007
COBLL1,0.6071425513417863
CMPK2,0.6067354271892372
TMEM245,0.6062382191455168
CACNA2D2,0.6061207608008545
MEF2B,0.6058508839045671
MORC2,0.6055519287742914
FBXO44,0.6054922610871589
PRKAR2B,0.6049169727592422
GAS2L1,0.6040238114077281
GTF2A1,0.6039073862871874
IL10RA,0.6036912077359198
DDX60,0.6036630902963687
ZNF79,0.60341420939762
RMND5B,0.6033480927231205
GSTM3,0.6030284752979204
ATXN1,0.6025983625017012
LOC654780,0.602545430848104
RASSF3,0.6024372590850345
MARCH8,0.601288148969974
ZFPM1,0.6000675288480011
ARHGEF3,0.600049317686441
PAPD5,0.5998553696525307
TIFA,0.599356870027097
CHD7,0.5981670325247758
PARP12,0.5981099011688585
PIK3R3,0.5978737160814075
MRPL35,0.5978403555784393
SNORA26,0.5978139976586287
ZNF527,0.5973652130999274
CTRL,0.5973081024467475
NPL,0.5968329239480026
CMAS,0.5963285687642526
GKAP1,0.5958117773294578
CENPU,0.5955257237600167
CA11,0.5952788761755345
DEPDC1B,0.5939361342704552
ANKDD1A,0.5934160828914854
SLA,0.5933042448410738
SKI,0.593078387064685
OAS2,0.5924152412198015
SIGLEC6,0.5919142649425931
C1R,0.5911120932689542
MCF2L,0.5908848240859974
RTP4,0.5907547823040531
ADM,0.5906841960589849
TMC6,0.5903175220684082
BLVRA,0.5900227846494573
MLF1,0.5893646604247602
SPC24,0.5890868179623374
RALGAPA1P1,0.5886439875202875
CAB39L,0.5881726867310003
YIPF5,0.5880543538508133
USP53,0.5878118869194993
DNAJB2,0.5875682643256606
FAM107B,0.5873622785473982
IGF2R,0.5868030683944878
ZNF507,0.5865843900969405
PSMB9,0.5863243938893664
FKBP14,0.5861843835933335
BVES,0.5860180698161856
APOBEC3A,0.5858776348504631
POU2F2,0.5852674817075899
PLCL2,0.585123923239785
PRTFDC1,0.5847893132285777
RSC1A1,0.584782534741865
ECT2,0.5844892041951624
TENM2,0.5843923692302077
ANKS6,0.584155282067018
OAS3,0.5838057479002015
MYEF2,0.5834161141549689
ERICH6,0.5833294298679592
LOC101928058,0.5832992791739633
MLLT6,0.5831136838625915
TMCC3,0.5830831237608287
MRNIP,0.5829338608130546
