Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10_padj
MSRB3,93.08502428401626,-1.5059393352689643,0.3620467800270364,-4.159515892273661,3.1892283125333805e-05,0.00233979273101751,2.630822612573721
IGLL5,673.5445468758656,3.4216416620318038,0.8242216275751678,4.151361172234897,3.3050372096804144e-05,0.0024125102419955066,2.6175308342400494
LEF1,76.34197955257319,2.7228730323633923,0.6561495929543334,4.149774779412075,3.328025646142126e-05,0.0024170831489292535,2.6167084093771975
QPRT,22.028419106575658,-1.3768185312327093,0.33230492306436415,-4.143238440575354,3.424355820187186e-05,0.0024622992372719103,2.6086591694392416
OLFML2A,6.278415125156707,-1.8130040803905259,0.4375564192566682,-4.14347499111201,3.420823911941414e-05,0.0024622992372719103,2.6086591694392416
SIT1,16.005570136486167,2.720038332075845,0.6578046779311361,4.135024306349792,3.5491706850620234e-05,0.002527163934423755,2.5973665849473657
CPOX,29.288862459056777,1.5620073700079782,0.37775262152285083,4.135000741254922,3.549534897170292e-05,0.002527163934423755,2.5973665849473657
FAM13A,44.19534105881389,1.334758854501059,0.32358223590037716,4.1249447788351326,3.70823717803453e-05,0.002627213330104562,2.580504661006996
NCAM1,15.292117204422308,1.6709585694836158,0.40591282177540366,4.116545425136082,3.845935573297456e-05,0.002711478382481372,2.56679385366868
BCL11B,82.72801742925749,2.3436070105834554,0.5700231048891267,4.111424590480947,3.932253097095347e-05,0.0027588764083650024,2.55926775452891
RUNX1,182.05401190219484,-0.7894410776238551,0.19224497182682723,-4.106432902364684,4.0181611037102616e-05,0.00280553055226688,2.551984997461801
DPP4,21.008117849095825,2.4398908012163107,0.5946178651561416,4.1032921211938636,4.073124313920417e-05,0.002807560628131791,2.5516708565522443
LEPR,24.534480054233686,1.4468297266554644,0.35263250572858085,4.102939187827116,4.079344993480081e-05,0.002807560628131791,2.5516708565522443
MAF,47.926312640014636,1.9167910708416218,0.46712952382710754,4.103339594418482,4.0722882546909686e-05,0.002807560628131791,2.5516708565522443
IL21R,6.22946320223403,2.091020900934103,0.5104975821447867,4.096044671061831,4.2026886976449814e-05,0.0028727180806544144,2.5417069921854534
GIMAP5,38.77632747559538,2.5793582097629755,0.6298130518189269,4.095434672739283,4.213770380535085e-05,0.0028727180806544144,2.5417069921854534
C1orf228,66.0441466446998,-1.7353758238915307,0.4242770075561823,-4.090195303976575,4.310100967471016e-05,0.0029029417695841777,2.537161675639876
OSBPL5,10.581698319070837,-1.0460535536038058,0.25571046047350204,-4.090773414849029,4.299370216134298e-05,0.0029029417695841777,2.537161675639876
MIAT,20.928805681456076,2.0200788109000345,0.4939368323340886,4.089751317702291,4.318359374943598e-05,0.0029029417695841777,2.537161675639876
FAM46A,165.1973815545219,-1.4118849777453242,0.3456103145392854,-4.0851934052588454,4.4040117776521065e-05,0.0029468139917780507,2.5306472767370756
ALCAM,110.91367664818635,-1.0927321987245902,0.2676862266249517,-4.082138302377392,4.462322737984483e-05,0.002958438097802281,2.528937513446
PPFIBP1,25.623545759466506,-1.0139125688058253,0.24833728970993116,-4.082804358500166,4.4495480338457716e-05,0.002958438097802281,2.528937513446
ERCC6L,10.730550652381414,1.9612832749912747,0.4806350966063311,4.080607697688967,4.4918111017396874e-05,0.0029643902216184336,2.5280646279731296
GPX1,438.66623078485543,-1.1833615263819781,0.29011112268419825,-4.078993991795797,4.5231005734648014e-05,0.0029698880381176986,2.5272599228525525
HSD17B11,255.48976762519897,-0.739071560389815,0.18127768960981988,-4.077013348860439,4.561787479845908e-05,0.0029698880381176986,2.5272599228525525
RASA2,103.5476615161515,0.8216605619960108,0.20148948941212289,4.07793262265607,4.543792903209596e-05,0.0029698880381176986,2.5272599228525525
SYPL1,59.62569805832288,-0.7632166195717643,0.18730852178029547,-4.074649739999462,4.608365370853882e-05,0.002986758058517989,2.5247999558713334
ZNF516,28.99433916466992,-1.159090546441045,0.28457790953639545,-4.0730165891277865,4.6408117455817994e-05,0.002994359471379185,2.5236960640246444
NEO1,4.910929623731485,1.71162181074178,0.42077556297061064,4.067778553150743,4.746345445333652e-05,0.003048841365395878,2.5158651718712535
DPF3,2.442960309683411,2.837389284183308,0.6977738320442837,4.06634521657332,4.775617820739213e-05,0.0030540709895196393,2.5151208723227096
FLJ37453,28.173597648837255,-0.6189386356281829,0.1522943005620806,-4.064095854827354,4.821900828515566e-05,0.0030700851398473778,2.5128495804663986
CD7,23.515383050926467,1.9779559970057456,0.48710327726232183,4.060650152309586,4.8936253276796814e-05,0.003091266834029719,2.509863505598278
SCML4,20.34216335001154,2.3337304797690437,0.5747475910239115,4.060444125762246,4.897945789751648e-05,0.003091266834029719,2.509863505598278
ASPH,77.53853988686504,-0.9936953566995865,0.24483893748372298,-4.058567509367859,4.9374660321880256e-05,0.003102660720139719,2.508265712468415
LYAR,83.14594394889276,0.8135941835229055,0.20057661624351,4.056276343475461,4.98612625718692e-05,0.0031196745798754352,2.5058907058326048
CEP78,57.43732136701855,0.7071430354100801,0.1745681069567528,4.050814594588383,5.1039637982400575e-05,0.003179637447239808,2.497622396883353
ALG11,18.581796195495876,0.927720838294368,0.22927373640870194,4.046345878189112,5.2023349080696376e-05,0.0032270105762373597,2.4911996112326
IRF2BP2,397.6366593699789,-0.7556999818349949,0.18702185709479224,-4.040704084399972,5.329096665080841e-05,0.0032915142777954444,2.48260425670305
H3F3B,1549.0645459794446,-0.7568518605381976,0.18739385039123194,-4.03882976393344,5.3718532890439325e-05,0.003303804067512849,2.4809857164730698
VAMP8,457.9206603730531,-0.6681513324676234,0.1655264305082547,-4.036523535341404,5.4249085848239144e-05,0.003322296770188985,2.4785615760089996
SNTB2,15.722952241706919,1.1360835892545602,0.2816177624665035,4.03413328514635,5.480420523341012e-05,0.0033421315537488457,2.475976459307158
SGMS1,38.41862581334918,0.7437804613407967,0.18450033286384177,4.031323140699668,5.546372483543491e-05,0.0033681395590190793,2.472609921787535
LRRC63,5.19203152524887,-2.154801312753402,0.5349068375589197,-4.028367486545826,5.6165503544325264e-05,0.003396485450736958,2.4689702414230816
MRFAP1L1,100.31984380213694,0.810799572749065,0.20136970105577043,4.026422885360046,5.663180042844002e-05,0.003397551857071723,2.4688339058778155
TPM1,45.83855862767161,1.46497934262757,0.3638494659822144,4.026333634083664,5.66532898051813e-05,0.003397551857071723,2.4688339058778155
AGPAT2,22.454818447417587,-1.3999155710032882,0.3477858400722079,-4.025223024354975,5.692134249861947e-05,0.0033995213352584594,2.468582228866707
PPP2R2B,4.875751558129274,2.094647778763261,0.5209528147623663,4.020801345931376,5.8000501605550756e-05,0.003449717076975412,2.4622165214330494
TC2N,68.64313530822531,1.9300403250774516,0.48015497646626715,4.019619538844965,5.829219953636964e-05,0.0034528572127014365,2.4618213808217106
RNF24,47.34226005232017,-0.9534001171321541,0.2372563647213669,-4.018438528516713,5.8585088385243706e-05,0.0034560419691099073,2.4614209922226085
SUCNR1,27.57329531434761,-2.1635256079836522,0.5387487524309734,-4.015834093761268,5.9235917479435894e-05,0.0034802305501231176,2.45839198498166
SFXN1,60.86042301830716,0.9720890923696174,0.2422312053519097,4.013063019512212,5.9935903591729266e-05,0.0034859225102071615,2.457682271202927
KCNA3,73.63806024419324,1.6510793218916193,0.41138980443932394,4.013418184103632,5.984575176059164e-05,0.0034859225102071615,2.457682271202927
PKLR,2.625383117721447,3.063835810646163,0.763555809939371,4.012589218448148,6.0056369268773487e-05,0.0034859225102071615,2.457682271202927
GBP5,62.129110776521664,1.4951508980418193,0.3732259705403118,4.006020523912951,6.175028587192013e-05,0.0035549307540582295,2.44916885440631
MRC1,21.418779660707173,-3.3451076345684156,0.8351520135586351,-4.005387738113331,6.191583423238888e-05,0.0035549307540582295,2.44916885440631
TIGIT,18.96663910741452,2.6086308347859393,0.6513222464277021,4.005130868926188,6.198315574778066e-05,0.0035549307540582295,2.44916885440631
IFITM1,273.28592284546096,1.6947150368734483,0.42340208451411626,4.002613824677441,6.264651160521362e-05,0.003567090622089063,2.4476858572516975
KIF21A,20.175544837427996,1.7683673711061023,0.44182075522386666,4.002454276305073,6.26887855815832e-05,0.003567090622089063,2.4476858572516975
MYO15B,24.76999865662344,-1.0182904709596288,0.2545679242946344,-4.000073747630003,6.332274725348222e-05,0.0035890339845277594,2.4450224293170812
PLXDC1,5.155403931928713,1.5879605314393828,0.39780137054976167,3.9918427863755737,6.556183325698582e-05,0.003701426468996938,2.4316308737101386
SLC2A5,9.251311311344509,-1.8542595553388523,0.46520136593827505,-3.9859288710362115,6.721664737086018e-05,0.003770448821741182,2.4236069497401673
C5orf66,25.09762685887663,-1.207306777252247,0.30291621208976804,-3.9856129486211396,6.730615069599564e-05,0.003770448821741182,2.4236069497401673
TP53BP1,58.94915631002706,-0.6804687132511682,0.17079418190682374,-3.9841445747981967,6.77236349024994e-05,0.0037791880125321387,2.4226015016331015
VAV3,73.10173015073428,-0.838038248236538,0.21089126590427232,-3.9737930570199147,7.073702849272898e-05,0.003917096830672076,2.4070356925555854
SLFN12L,11.457119367150511,1.8063817613183126,0.4544890592621528,3.9745329937114673,7.051748661124991e-05,0.003917096830672076,2.4070356925555854
F5,18.28035787872402,2.218256760657222,0.5588235153637265,3.9695121978061443,7.201992016799878e-05,0.003972915672473612,2.400890653008582
MFSD10,38.69101491646761,-1.0436473387204797,0.2630524062109188,-3.967450264962298,7.264566582682837e-05,0.003992196989335173,2.398788037206681
MEST,27.850618994189535,-1.7965651804991347,0.45297311945476465,-3.9661628987204076,7.303895354541548e-05,0.0039986060439086745,2.398091381909145
CD28,25.345159853287072,2.3003308683670816,0.5808505100882201,3.960280362012087,7.48618202380187e-05,0.004037230925000314,2.3939164087306084
HBQ1,15.25101128482362,3.275446585386815,0.8269055678743008,3.961089044069323,7.460870155013987e-05,0.004037230925000314,2.3939164087306084
RNF157,10.432990599204713,2.3142883429154573,0.5843442086657624,3.960488199583067,7.479668934440951e-05,0.004037230925000314,2.3939164087306084
LAMP2,238.43673273684166,-0.6968452071470483,0.17585622120342376,-3.962584902475326,7.414262741918758e-05,0.004037230925000314,2.3939164087306084
HDAC7,41.93629943164343,0.621954666084491,0.1571566068505852,3.957547051622253,7.572337478950367e-05,0.004068512772612254,2.390564316250323
HOXA10,49.06422087250598,-1.9900430094520456,0.5029734051845909,-3.9565571239729893,7.60377118247706e-05,0.004070270551864479,2.3903767221564443
ZNF518B,24.995799022646988,0.8702676383999853,0.22011300159313094,3.953731183988106,7.694185026061977e-05,0.00410347070781084,2.386848662394633
JAKMIP1,6.093745384723524,2.487345266103674,0.6292845924146572,3.9526555966663133,7.728863969486022e-05,0.004106811432021377,2.386495237714322
SCCPDH,81.64673120686763,-0.9210720467678025,0.2331753133829005,-3.950126766873031,7.810981254791565e-05,0.0041352422005678565,2.383499048798327
GZMH,24.7100195487117,2.491816341099833,0.6310542119581725,3.9486565399313034,7.859101596010984e-05,0.004145532677633093,2.38241965712983
GFI1,15.510512669430675,-1.394591361363875,0.3534585555356382,-3.9455583675163366,7.961423494531509e-05,0.004184234682416869,2.378383965053701
MYO6,7.781404694807932,1.5843257136164763,0.40186311602595165,3.9424511741310524,8.065307300231746e-05,0.004223474145298892,2.3743301600792743
UFSP2,34.01812329659321,0.7830794528076517,0.19867539596905223,3.9415019106323177,8.097298993006789e-05,0.004224919218264517,2.3741815904769767
MTMR1,20.565642487152914,1.03273618534447,0.2623107440211307,3.93707161785671,8.248199624553705e-05,0.0042881737112832625,2.367727629956216
MLLT3,244.99597449948888,1.7467265261246843,0.44411960957089985,3.933009235535308,8.388901328217519e-05,0.0043456914299902435,2.3619411144191225
NPW,4.843734164961086,-3.166623291702338,0.8058222000981776,-3.9296798863527607,8.505902342571727e-05,0.004390564519899613,2.357479636451424
IFI27,25.78391267208432,2.4927470220914505,0.6350152457491243,3.925491614222222,8.655278551041177e-05,0.0044517701387259126,2.351467267980664
TRAF1,12.008775359517237,1.6381832741794868,0.41766622425899896,3.9222306689650663,8.773293873972103e-05,0.004486827563208594,2.3480606208582815
IGF2BP2,81.44638387843813,-1.1849453228722966,0.302135910056459,-3.9218950261518746,8.785526882917263e-05,0.004486827563208594,2.3480606208582815
COMT,78.61008870812175,-1.165024327324644,0.2971592954232063,-3.9205380591088277,8.835148061101725e-05,0.0044911476699234015,2.347642665004414
SKIDA1,13.391158231413069,-2.3482420623206064,0.5990464886634552,-3.9199663244163525,8.856134269204798e-05,0.0044911476699234015,2.347642665004414
GPR171,19.28356820795164,2.030227529472554,0.5181102376420422,3.918524248260889,8.909276791232292e-05,0.004502299911317493,2.3465655787508717
TNRC18,44.72334080636496,-0.9533624488053724,0.24363571272400655,-3.9130652815474254,9.113188502975577e-05,0.004589300119634356,2.338253540466338
EPCAM,24.172455751318754,3.081025340698886,0.7878235862220926,3.9108061685148945,9.198857317508605e-05,0.004616357111456662,2.3357006024658165
SLC17A9,20.377463472708694,-1.6176972573455612,0.41414712424968825,-3.906093179510419,9.38003536084481e-05,0.004630502319120509,2.3343718939520217
LMTK2,22.26978720730163,1.1636285487659894,0.29786398793396507,3.9065768132533027,9.361289362444127e-05,0.004630502319120509,2.3343718939520217
RABGAP1L,77.22075920298465,0.626533416025646,0.16032911326467167,3.90779567895048,9.314202054966788e-05,0.004630502319120509,2.3343718939520217
CERS6,85.02062502798015,-0.7919711401925019,0.2027516599302363,-3.906114211173447,9.379219421403096e-05,0.004630502319120509,2.3343718939520217
EPHX2,5.642723005209945,2.4317031230255353,0.6225705613501876,3.9059076576827323,9.387235726162798e-05,0.004630502319120509,2.3343718939520217
TXK,23.28975571365806,1.9261641414512611,0.4933903103116617,3.9039358925280756,9.464085962462306e-05,0.004652531782839037,2.3323106513912917
LINC00623,25.189157801853447,1.0628970988790676,0.27278333307640096,3.896488421385233,9.759747117425956e-05,0.004781614409768045,2.3204254483921014
TRIM71,10.129928020286957,-2.131846481195194,0.547274184903376,-3.8953901718780726,9.804077969887833e-05,0.004787106043878001,2.3199269519287564
AQP3,23.380307871633047,2.032526722484368,0.5233465490205017,3.8837109488702213,0.00010287419778459165,0.004994578396800982,2.3015011656303113
SYTL2,15.736228406263198,1.6616538814042718,0.4278798815123416,3.8834587771015445,0.0001029809978721852,0.004994578396800982,2.3015011656303113
MIR181A1HG,20.715627205915265,-1.8790206813849766,0.4842629206917515,-3.880166333405964,0.00010438505497641971,0.004995619866139715,2.3014106159982384
SOX4,266.09339703143513,-1.2215043674045396,0.31477934942388164,-3.8805098544112653,0.00010423772123038708,0.004995619866139715,2.3014106159982384
DOCK9,7.8792038012860415,2.2299554692888903,0.5745833557132491,3.880995589440236,0.00010402972780145378,0.004995619866139715,2.3014106159982384
EPHA4,5.826000321313767,2.6914141399264304,0.6936238554210512,3.8802214181238885,0.00010436141630483538,0.004995619866139715,2.3014106159982384
HERC5,52.39820023576088,1.096555592188644,0.2827534736398642,3.8781330537615206,0.00010526114647013185,0.005020921946972989,2.299216529922687
C1orf186,34.83160043422811,-1.9447741120171178,0.5025280934395416,-3.8699808774991213,0.00010884389032689133,0.0051747392989952646,2.286111524877759
DUSP10,42.99978580768581,-1.4621119966703189,0.3789077379043791,-3.8587546529316237,0.00011396627711137051,0.005394728204046181,2.268030430954456
TBPL1,22.099380660117635,0.6514219360197084,0.16887509851337568,3.8574185404138364,0.00011459085024854201,0.005394728204046181,2.268030430954456
CALM1,736.434839992131,0.6919411122057361,0.1793436077716411,3.8581866440803805,0.00011423140259634574,0.005394728204046181,2.268030430954456
SEPT1,27.360257307304938,1.8876854804871355,0.48962123227185245,3.8553995539128,0.00011554076462000163,0.005421787893028843,2.2658574765543134
MEGF6,34.159558911178806,-1.2152449019509317,0.31539586890088495,-3.8530780576990677,0.00011664218494231439,0.0054557588963471525,2.2631448304886126
UBE2F,36.34529917404907,0.6405201582056169,0.16631127181518313,3.8513334136330117,0.00011747642984436454,0.005477054324324519,2.261452951487251
CTSE,7.182828354140002,4.90487568782745,1.2738705862461397,3.8503720399740198,0.00011793853582201043,0.005480918515226742,2.261146654532515
CD5,15.543319670101255,2.0947803101622244,0.5447020158567033,3.8457362910022814,0.00012019097483757576,0.005558461588495743,2.255045391165554
LINC00243,3.802700465028673,1.7598985812982055,0.4578757019165817,3.8436164529622348,0.00012123443053792401,0.005558461588495743,2.255045391165554
