Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	epithelial tube morphogenesis (GO:0060562)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	GATA3
GO_Biological_Process_2021	regulation of transmembrane transport (GO:0034762)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	SLC2A1
GO_Biological_Process_2021	secondary alcohol biosynthetic process (GO:1902653)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	CES1
GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	APOE
GO_Biological_Process_2021	negative regulation of mitochondrion organization (GO:0010823)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	TFRC
GO_Biological_Process_2021	organelle disassembly (GO:1903008)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	RETREG1
GO_Biological_Process_2021	positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	CNOT9
GO_Biological_Process_2021	positive regulation of protein dephosphorylation (GO:0035307)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	ITGA1
GO_Biological_Process_2021	protein destabilization (GO:0031648)	1/34	5.382085e-01	6.593817e-01	0	0	1.320211e+00	8.178829e-01	PYHIN1
GO_Biological_Process_2021	negative regulation of cellular response to growth factor stimulus (GO:0090288)	2/80	5.391329e-01	6.601740e-01	0	0	1.117019e+00	6.900870e-01	ACVR2A;SMAD7
GO_Biological_Process_2021	circulatory system development (GO:0072359)	3/126	5.401932e-01	6.604521e-01	0	0	1.062452e+00	6.542882e-01	HEG1;ECE1;PCSK5
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	3/126	5.401932e-01	6.604521e-01	0	0	1.062452e+00	6.542882e-01	PTPRS;CAPRIN2;APBB1
GO_Biological_Process_2021	phosphatidylinositol biosynthetic process (GO:0006661)	3/126	5.401932e-01	6.604521e-01	0	0	1.062452e+00	6.542882e-01	MTMR1;SOCS3;PLEKHA1
GO_Biological_Process_2021	regulation of interleukin-8 production (GO:0032677)	2/81	5.458542e-01	6.649108e-01	0	0	1.102823e+00	6.676531e-01	CD2;OTUD7B
GO_Biological_Process_2021	phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200)	2/81	5.458542e-01	6.649108e-01	0	0	1.102823e+00	6.676531e-01	P2RY10;GPR65
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	7/310	5.469802e-01	6.649108e-01	0	0	1.006048e+00	6.069917e-01	ZBP1;TIAM1;BIN1;GZMA;CTLA4;APBB1;CDK5R1
GO_Biological_Process_2021	cellular response to hydrogen peroxide (GO:0070301)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	PLEKHA1
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	CCL5
GO_Biological_Process_2021	cholesterol biosynthetic process (GO:0006695)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	CES1
GO_Biological_Process_2021	regulation of ion transmembrane transport (GO:0034765)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	KCNH2
GO_Biological_Process_2021	regulation of lipid biosynthetic process (GO:0046890)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	APOE
GO_Biological_Process_2021	regulation of mitotic spindle organization (GO:0060236)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	MAP9
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	CCR7
GO_Biological_Process_2021	embryonic skeletal system development (GO:0048706)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	PCSK5
GO_Biological_Process_2021	response to estrogen (GO:0043627)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	GATA3
GO_Biological_Process_2021	smoothened signaling pathway (GO:0007224)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	B9D1
GO_Biological_Process_2021	negative regulation of Ras protein signal transduction (GO:0046580)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	HEG1
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	CD274
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation (GO:0035335)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	PTPRS
GO_Biological_Process_2021	positive regulation of lipid biosynthetic process (GO:0046889)	1/35	5.485934e-01	6.649108e-01	0	0	1.281316e+00	7.692991e-01	APOE
GO_Biological_Process_2021	regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079)	2/82	5.525067e-01	6.689720e-01	0	0	1.088982e+00	6.460818e-01	HERC5;CDK5R1
GO_Biological_Process_2021	positive regulation of protein ubiquitination (GO:0031398)	2/82	5.525067e-01	6.689720e-01	0	0	1.088982e+00	6.460818e-01	NDFIP2;SMAD7
GO_Biological_Process_2021	cellular response to insulin stimulus (GO:0032869)	3/129	5.561417e-01	6.717371e-01	0	0	1.036996e+00	6.084386e-01	TBC1D4;PKLR;ZFP36L1
GO_Biological_Process_2021	positive regulation of macromolecule biosynthetic process (GO:0010557)	3/129	5.561417e-01	6.717371e-01	0	0	1.036996e+00	6.084386e-01	IFNG;CD28;CCL2
GO_Biological_Process_2021	negative regulation of signal transduction (GO:0009968)	6/267	5.562583e-01	6.717371e-01	0	0	1.001012e+00	5.871161e-01	RNF157;CCL5;GATA3;SLAMF1;TRABD2A;DACT1
GO_Biological_Process_2021	aortic valve development (GO:0003176)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	GATA3
GO_Biological_Process_2021	regulation of cardiac muscle contraction (GO:0055117)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	SMAD7
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	IL23A
GO_Biological_Process_2021	regulation of mRNA processing (GO:0050684)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	ZFP36L1
GO_Biological_Process_2021	embryonic limb morphogenesis (GO:0030326)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	ECE1
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	EOMES
GO_Biological_Process_2021	macrophage activation (GO:0042116)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	IFNG
GO_Biological_Process_2021	membrane assembly (GO:0071709)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	UGCG
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	GATA1
GO_Biological_Process_2021	positive regulation of bone mineralization (GO:0030501)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	ACVR2A
GO_Biological_Process_2021	positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	1/36	5.587452e-01	6.717371e-01	0	0	1.244643e+00	7.244590e-01	FERMT2
GO_Biological_Process_2021	peptide metabolic process (GO:0006518)	2/83	5.590903e-01	6.718124e-01	0	0	1.075483e+00	6.253332e-01	PCSK5;SEC11C
GO_Biological_Process_2021	G2/M transition of mitotic cell cycle (GO:0000086)	3/130	5.613840e-01	6.738875e-01	0	0	1.028777e+00	5.939646e-01	HAUS3;OPTN;CDC25B
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	3/130	5.613840e-01	6.738875e-01	0	0	1.028777e+00	5.939646e-01	CAPRIN2;DACT1;ARNTL
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	4/177	5.643807e-01	6.771429e-01	0	0	1.006845e+00	5.759421e-01	MTMR1;PLEKHA1;SLC44A2;DGKA
GO_Biological_Process_2021	spindle assembly (GO:0051225)	2/84	5.656046e-01	6.771634e-01	0	0	1.062312e+00	6.053694e-01	HAUS3;MAP9
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	3/131	5.665887e-01	6.771634e-01	0	0	1.020687e+00	5.798746e-01	HAUS3;OPTN;CDC25B
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	3/131	5.665887e-01	6.771634e-01	0	0	1.020687e+00	5.798746e-01	RORA;AQP3;ZFP36L1
GO_Biological_Process_2021	acyl-CoA metabolic process (GO:0006637)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	ACSL6
GO_Biological_Process_2021	anterograde axonal transport (GO:0008089)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	KIF5C
GO_Biological_Process_2021	centromere complex assembly (GO:0034508)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	DLGAP5
GO_Biological_Process_2021	regulation of intracellular pH (GO:0051453)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	SLC9A9
GO_Biological_Process_2021	glutamate receptor signaling pathway (GO:0007215)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	CDK5R1
GO_Biological_Process_2021	glutamine family amino acid metabolic process (GO:0009064)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	GCLM
GO_Biological_Process_2021	ncRNA metabolic process (GO:0034660)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	TDRKH
GO_Biological_Process_2021	negative regulation of epithelial cell apoptotic process (GO:1904036)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	GATA3
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	DACT1
GO_Biological_Process_2021	neural crest cell migration (GO:0001755)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	SEMA3C
GO_Biological_Process_2021	phagocytosis, engulfment (GO:0006911)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	IGLL5
GO_Biological_Process_2021	positive regulation of exocytosis (GO:0045921)	1/37	5.686692e-01	6.771634e-01	0	0	1.210007e+00	6.829964e-01	IFNG
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	15/684	5.741987e-01	6.826271e-01	0	0	9.754913e-01	5.411829e-01	EOMES;KLF12;OTUD7B;ARID5B;NR1D2;GATA3;PRDM1;GATA1;SMAD7;GFI1B;IFI27;IFNG;TBX21;APBB1;DACT1
GO_Biological_Process_2021	actin-myosin filament sliding (GO:0033275)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	TPM1
GO_Biological_Process_2021	regulation of apoptotic signaling pathway (GO:2001233)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	TRAF1
GO_Biological_Process_2021	regulation of cell communication (GO:0010646)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	UGCG
GO_Biological_Process_2021	connective tissue development (GO:0061448)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	ARID5B
GO_Biological_Process_2021	DNA replication initiation (GO:0006270)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	POLE2
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	ITGA1
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	CES1
GO_Biological_Process_2021	synaptic vesicle endocytosis (GO:0048488)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	DNAJC6
GO_Biological_Process_2021	mRNA destabilization (GO:0061157)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	ZFP36L1
GO_Biological_Process_2021	muscle filament sliding (GO:0030049)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	TPM1
GO_Biological_Process_2021	negative regulation of proteasomal protein catabolic process (GO:1901799)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	FHIT
GO_Biological_Process_2021	negative regulation of TOR signaling (GO:0032007)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	ARNTL
GO_Biological_Process_2021	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	FHIT
GO_Biological_Process_2021	positive regulation of cell development (GO:0010720)	1/38	5.783705e-01	6.826271e-01	0	0	1.177244e+00	6.445890e-01	IFNG
GO_Biological_Process_2021	regulation of Ras protein signal transduction (GO:0046578)	2/86	5.784246e-01	6.826271e-01	0	0	1.036913e+00	5.676549e-01	RASGRP1;EPOR
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	2/86	5.784246e-01	6.826271e-01	0	0	1.036913e+00	5.676549e-01	GATA3;ETS1
GO_Biological_Process_2021	positive regulation of proteasomal protein catabolic process (GO:1901800)	2/86	5.784246e-01	6.826271e-01	0	0	1.036913e+00	5.676549e-01	TRIB2;SMAD7
GO_Biological_Process_2021	transcription by RNA polymerase II (GO:0006366)	7/320	5.806517e-01	6.849156e-01	0	0	9.734000e-01	5.291443e-01	MAF;PIR;NR1D2;RORA;MLLT3;ELL2;NR3C2
GO_Biological_Process_2021	protein targeting to membrane (GO:0006612)	2/87	5.847300e-01	6.882900e-01	0	0	1.024661e+00	5.498384e-01	ABCD2;SGTB
GO_Biological_Process_2021	ERAD pathway (GO:0036503)	2/87	5.847300e-01	6.882900e-01	0	0	1.024661e+00	5.498384e-01	SGTB;DNAJB9
GO_Biological_Process_2021	regulation of cellular component biogenesis (GO:0044087)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	APOE
GO_Biological_Process_2021	regulation of dendrite development (GO:0050773)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	TNIK
GO_Biological_Process_2021	regulation of exit from mitosis (GO:0007096)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	CDC14B
GO_Biological_Process_2021	cellular response to ketone (GO:1901655)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	GNG2
GO_Biological_Process_2021	regulation of ion transmembrane transporter activity (GO:0032412)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	TCAF2
GO_Biological_Process_2021	regulation of peptidyl-threonine phosphorylation (GO:0010799)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	SMAD7
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	DPP4
GO_Biological_Process_2021	membrane protein proteolysis (GO:0033619)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	ADAM19
GO_Biological_Process_2021	vesicle cytoskeletal trafficking (GO:0099518)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	MYO6
GO_Biological_Process_2021	negative regulation of protein secretion (GO:0050709)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	APOE
GO_Biological_Process_2021	negative regulation of secretion by cell (GO:1903531)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	APOE
GO_Biological_Process_2021	odontogenesis (GO:0042476)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	AQP3
GO_Biological_Process_2021	positive regulation of intracellular transport (GO:0032388)	1/39	5.878541e-01	6.882900e-01	0	0	1.146205e+00	6.089520e-01	TENM1
GO_Biological_Process_2021	regulation of establishment of planar polarity (GO:0090175)	2/88	5.909655e-01	6.915925e-01	0	0	1.012694e+00	5.326749e-01	TIAM1;DACT1
GO_Biological_Process_2021	cellular calcium ion homeostasis (GO:0006874)	3/136	5.920365e-01	6.925051e-01	0	0	9.820628e-01	5.147845e-01	TRPC1;CCL5;MCUB
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	6/278	5.957227e-01	6.930101e-01	0	0	9.599821e-01	4.972516e-01	CEP126;SPATA13;S1PR1;B9D1;TNIK;CDC14B
GO_Biological_Process_2021	regulation of microtubule polymerization (GO:0031113)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	CDK5R1
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of bitter taste (GO:0001580)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	CA6
GO_Biological_Process_2021	digestive tract development (GO:0048565)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	PCSK5
GO_Biological_Process_2021	regulation of nitric oxide biosynthetic process (GO:0045428)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	IFNG
GO_Biological_Process_2021	glycolipid biosynthetic process (GO:0009247)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	A4GALT
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	APOE
GO_Biological_Process_2021	negative regulation of cell-substrate adhesion (GO:0010812)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	GBP1
GO_Biological_Process_2021	negative regulation of ERBB signaling pathway (GO:1901185)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	ITGA1
GO_Biological_Process_2021	negative regulation of protein kinase B signaling (GO:0051898)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	PLEKHA1
GO_Biological_Process_2021	nucleocytoplasmic transport (GO:0006913)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	BACH2
GO_Biological_Process_2021	organic hydroxy compound transport (GO:0015850)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	SLC10A4
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	LCK
GO_Biological_Process_2021	positive regulation of ossification (GO:0045778)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	ACVR2A
GO_Biological_Process_2021	positive regulation of wound healing (GO:0090303)	1/40	5.971248e-01	6.930101e-01	0	0	1.116758e+00	5.758331e-01	FERMT2
GO_Biological_Process_2021	regulation of type I interferon production (GO:0032479)	2/89	5.971311e-01	6.930101e-01	0	0	1.001003e+00	5.161357e-01	HERC5;ZBP1
GO_Biological_Process_2021	negative regulation of protein kinase activity (GO:0006469)	2/90	6.032267e-01	6.980696e-01	0	0	9.895770e-01	5.001937e-01	IFNG;TRIB2
GO_Biological_Process_2021	negative regulation of translation (GO:0017148)	2/90	6.032267e-01	6.980696e-01	0	0	9.895770e-01	5.001937e-01	GZMB;CNOT9
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	49/2244	6.051229e-01	6.980696e-01	0	0	9.686150e-01	4.865582e-01	TENM1;RORA;PTPRK;PRDM1;IKZF3;ETS1;BACH2;NR3C2;HMGN5;LBH;SCML4;CDH1;DPF3;PIM2;MYBL1;KCNH2;ZNF683;EOMES;KLF12;ZBTB38;ARID5B;RGMB;LIME1;MAF;IFNG;XCL1;SKAP1;HLF;TSHZ2;TCF7;LEF1;GATA3;MLLT3;GATA1;ARNTL;SEC14L2;TBX21;STAT4;APOE;HIVEP2;APBB1;BCL11B;PYHIN1;NR1D2;KLF1;SMAD7;GFI1B;CAMK4;CDK5R1
GO_Biological_Process_2021	regulation of cell development (GO:0060284)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	ARNTL
GO_Biological_Process_2021	carboxylic acid transmembrane transport (GO:1905039)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	SLC25A21
GO_Biological_Process_2021	cortical cytoskeleton organization (GO:0030865)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	NCKAP1
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	MFHAS1
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	DPP4
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	ENO2
GO_Biological_Process_2021	regulation of viral transcription (GO:0046782)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	MID2
GO_Biological_Process_2021	response to growth factor (GO:0070848)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	ACVR2A
GO_Biological_Process_2021	hexose metabolic process (GO:0019318)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	PMM1
GO_Biological_Process_2021	sensory perception of bitter taste (GO:0050913)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	CA6
GO_Biological_Process_2021	JNK cascade (GO:0007254)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	SH2D3A
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	UGCG
GO_Biological_Process_2021	positive regulation of biomineral tissue development (GO:0070169)	1/41	6.061874e-01	6.980696e-01	0	0	1.088783e+00	5.450080e-01	ACVR2A
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	3/139	6.068346e-01	6.984766e-01	0	0	9.602513e-01	4.796445e-01	TFRC;APOE;MLLT3
GO_Biological_Process_2021	regulation of stem cell differentiation (GO:2000736)	2/91	6.092525e-01	7.009204e-01	0	0	9.784079e-01	4.848231e-01	GATA3;GATA1
GO_Biological_Process_2021	cellular protein localization (GO:0034613)	7/329	6.098916e-01	7.013164e-01	0	0	9.457505e-01	4.676490e-01	ARL4C;CTTN;TBC1D4;GRTP1;MYO6;PTPRK;FERMT2
GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	3/140	6.116875e-01	7.030415e-01	0	0	9.531930e-01	4.685265e-01	RORA;NR1D2;NR3C2
GO_Biological_Process_2021	regulation of DNA recombination (GO:0000018)	1/42	6.150467e-01	7.047041e-01	0	0	1.062173e+00	5.162769e-01	IL7R
GO_Biological_Process_2021	regulation of nervous system development (GO:0051960)	1/42	6.150467e-01	7.047041e-01	0	0	1.062173e+00	5.162769e-01	ARNTL
GO_Biological_Process_2021	regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	1/42	6.150467e-01	7.047041e-01	0	0	1.062173e+00	5.162769e-01	PYHIN1
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	1/42	6.150467e-01	7.047041e-01	0	0	1.062173e+00	5.162769e-01	LEF1
GO_Biological_Process_2021	translesion synthesis (GO:0019985)	1/42	6.150467e-01	7.047041e-01	0	0	1.062173e+00	5.162769e-01	POLE2
GO_Biological_Process_2021	phosphatidylinositol phosphate biosynthetic process (GO:0046854)	1/42	6.150467e-01	7.047041e-01	0	0	1.062173e+00	5.162769e-01	SOCS3
GO_Biological_Process_2021	retinoid metabolic process (GO:0001523)	2/92	6.152084e-01	7.047041e-01	0	0	9.674870e-01	4.699995e-01	ALDH1A1;APOE
GO_Biological_Process_2021	regulation of small GTPase mediated signal transduction (GO:0051056)	3/141	6.165001e-01	7.058437e-01	0	0	9.462371e-01	4.576918e-01	SYDE2;TIAM1;FAM13A
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	2/93	6.210946e-01	7.107618e-01	0	0	9.568061e-01	4.556998e-01	TGFBR3;ZFP36L1
GO_Biological_Process_2021	glutathione metabolic process (GO:0006749)	1/43	6.237070e-01	7.123801e-01	0	0	1.036830e+00	4.894612e-01	GCLM
GO_Biological_Process_2021	myofibril assembly (GO:0030239)	1/43	6.237070e-01	7.123801e-01	0	0	1.036830e+00	4.894612e-01	TPM1
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	1/43	6.237070e-01	7.123801e-01	0	0	1.036830e+00	4.894612e-01	EPHA4
GO_Biological_Process_2021	positive regulation of peptide hormone secretion (GO:0090277)	1/43	6.237070e-01	7.123801e-01	0	0	1.036830e+00	4.894612e-01	TFR2
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	4/191	6.244224e-01	7.128548e-01	0	0	9.307937e-01	4.383370e-01	APOE;MLLT3;TRABD2A;DACT1
GO_Biological_Process_2021	negative regulation of DNA-binding transcription factor activity (GO:0043433)	3/143	6.260041e-01	7.143176e-01	0	0	9.326233e-01	4.368392e-01	EOMES;XCL1;SMAD7
GO_Biological_Process_2021	regulation of kinase activity (GO:0043549)	2/94	6.269112e-01	7.146667e-01	0	0	9.463574e-01	4.419020e-01	EPHA4;LMTK2
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	2/94	6.269112e-01	7.146667e-01	0	0	9.463574e-01	4.419020e-01	APOE;GBP1
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	JCHAIN
GO_Biological_Process_2021	detection of chemical stimulus involved in sensory perception of taste (GO:0050912)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	CA6
GO_Biological_Process_2021	hexose biosynthetic process (GO:0019319)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	ENO2
GO_Biological_Process_2021	homotypic cell-cell adhesion (GO:0034109)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	GATA1
GO_Biological_Process_2021	intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	NR3C2
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	KCNH2
GO_Biological_Process_2021	mitotic spindle assembly (GO:0090307)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	MAP9
GO_Biological_Process_2021	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	ITGA1
GO_Biological_Process_2021	positive regulation of receptor-mediated endocytosis (GO:0048260)	1/44	6.321730e-01	7.172268e-01	0	0	1.012666e+00	4.644008e-01	LDLRAP1
